txt, txt_kword, book_title, book_summery, book_keyword, Recommended_txt_similarity
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",무슨 말을 그따위로 하십니까? ,내 인생을 피곤하게 만드는 사람들에게 먹이는 한 방“회사 사람들이 자꾸 나보고 아이유 닮았대서 짜증나.”“아 그거? 내가 잘 알지.”대화하다 보면 은근히 짜증나는 사람들이 있다. 듣다 보면 결국 자기 자랑 어떤 주제로 이야기하든지 결국은 지 얘기만 하는 사람들. 이런 사람들과 대화하다 보면 “안 궁금해. 네 얘기!”라고 외치고 싶지만 관계가 불편해질까봐 꾹 참게 된다. 이 책은 이런 사람들에게 웃으며 한 방 제대로 먹이는 법을 소개한다. 더 이상 마음속에 담아두지 말자. 잘난 척 당한 만큼 교양 있게 갚아주자!♠ 잘난 척 이렇게 대처한다 무반응이 상책 듣고 싶은 말을 해주지 말 것 은근 후려치는 말에는 담백하게 반응하기 ‘행복’을 자랑하면 적당히 동조해주기  시도 때도 없는 잘난 척은 대충 흘려듣기,"['대화 은근 사람', '상책 은근 반응']",0.125
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",쓸데없는 말 한마디 안 했을 뿐인데,“왜 내 말은 흘려듣고  저 사람 말에는 집중하는 걸까?”    머뭇머뭇 하고 싶은 말을 꾹 참기만 했던 말문을 트여줄 책!무리에서 늘 대화를 주도하는 사람이 있다. 그를 중심으로 자연스럽게 사람들이 모이고 중요한 대화가 이뤄진다. 특별히 말재주가 좋은 것도 아니고 내가 하는 말과 크게 다르지 않은 것 같은데 왜 사람들은 그의 말에는 집중하고 내 말은 흘려듣는 걸까? 어째서 내 말은 입 밖으로 꺼내는 순간 흔적도 없이 사라지고 그 사람 말은 상대의 귀에 착착 감기는 걸까?  MBC 예능 프로그램인 ‘마이 리틀 텔레비전’에 출연해 풍차돌기 독침쏘기 물구나무서기 등 어디서도 보지 못한 기상천외한 화술 수업으로 화제가 된 김현아 교수가 자신의 캐릭터만큼이나 흥미롭고 유쾌한 책으로 돌아왔다. 저자는 방송 당시 실시간 검색어 1위에 오르면서 ‘풍차교수’라는 닉네임을 얻었고 이후 유명 배우 교수 정치인의 화술 멘토로 활동해왔다. 언뜻 날 때부터 말을 잘했을 것 같지만 저자는 열 살이 되어서야 겨우 말을 뗀 ‘말이 느린 아이’였다고 고백한다. 어렸을 때는 친구들에게 놀림을 받았고 성인이 되어서도 말에 대한 콤플렉스가 그녀를 계속 따라다녔다. 이를 극복하고자 노력한 결과 지금은 그 누구 앞에서도 당당하고 자신감 있게 말할 수 있게 되었다.   그런데 왜 하필 ‘맞장구’일까? 입담이 없어도 말주변이 부족해도 누구나 따라 할 수 있는 세상에서 가장 쉬운 대화의 기술이기 때문이다. 또 나를 어필하면서 동시에 상대를 돋보이게 하는 일석이조의 효과를 누릴 수 있다. “맞장구 스킬 몇 개만 익혀 놓으면 평생 말로 속 썩을 일이 없다. 사회생활이 즐거워지고 사업이 잘되고 인간관계가 넓어지고 배우자가 나를 더 사랑하게 되고 내 아이의 성적이 올라간다. 한번 익히면 평생 써먹을 수 있는 맞장구 기술 안 배울 이유가 없지 않은가?” 김현아 교수의 말처럼 이 책에서 말하는 18개의 맞장구 기술만 익히면 당신도 리액션 하나로 상대를 매혹하는 스피커가 될 수 있다.,"['말문 무리 대화', '대화 사람 중심']",0.125
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",마음을 움직이는 혼의 말,“친구 말을 들으면 자다가도 말재주가 생긴다”친구로서 널 아끼니까 해주는 말 잘하는 법 1:1 코칭!‘쟤는 말을 왜 저렇게 하지?’ ‘쟤는 참 같은 말을 해도…….’ 이런 생각 들게 만드는 사람 주변에 한 명씩은 꼭 있다. 무슨 일이든 자기중심적으로 말하고 뭐라는 건지 도통 이해할 수 없게 말하고 간단히 끝날 이야기도 장황하게 하는 사람 말이다. 이런 사람과 대화하다 보면 나도 모르게 속이 답답해지고 짜증이 치밀곤 한다. 도대체 이들은 말을 왜 그렇게 하는 걸까? 아니 어쩌면 내 친구가 나를 이런 사람으로 생각하고 있지는 않을까?자 이쯤에서 이 책에 등장하는 일화들을 살펴보자. ‘돼지찌개 실종 사건’ ‘스무 번 넘게 실패한 소개팅’ ‘한층 더 차가운 주차 전쟁’ 등등 평범한 일상 속에서 벌어지는 서른두 개의 이야기는 모두 친구의 ‘말 한마디’로 시작된다. 그리고 ‘왜 말을 저렇게 하나’ 싶은 바로 그 친구에게 저자는 ‘설명의 언어’ ‘설득의 언어’ ‘배려의 언어’로 구성된 각 목차의 일화마다 ‘말 잘하는 법’ 한 가지씩을 소개해준다. “너는 그게 문제야. 그렇게 말하지 말고 이렇게 한번 말해봐”라는 식의 조언은 마치 친한 친구가 툭 내던지는 말처럼 귀에 쏙 들어오고 때로는 ‘현웃’을 불러일으키기까지 한다.말 잘하게 해준다는 책을 아무리 읽어본들 막상 실전에 들어가면 책에 나왔던 전략들이 잘 떠오르지도 않고 써먹기가 애매한 경우도 허다하다. 그런데 이 책은 누구나 한 번쯤 겪을 법한 일상적인 스토리에 말하기 기술이 자연스럽게 녹아 있어 딱 한 번만 읽어도 실생활에 즉각 적용할 수 있다. 지금보다 더 쉽게 더 예쁘게 더 논리적으로 말하고 싶다면 바로 여기 스스럼없이 돌직구를 던지는 이 친구를 한번 만나보는 게 어떨까?,"['대화 짜증 도대체', '사람과 대화 짜증']",0.0
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",강원국의 어른답게 말합니다 + 나는 말하듯이 쓴다,의식주만큼이나 중요한 ‘말’ 잘하는 법 20년간 각계각층의 ‘말 잘하고 싶어 하는’ 사람들에게 스피치 컨설팅을 해온 김대성 원장이 자신의 노하우와 철학을 『말 좀 잘하고 싶어』에 담았다. 책에는 “스피치는 삶이며 스피치 공부는 삶에 대한 공부”라는 저자의 스피치 철학이 곳곳에 녹아 있으며 단순히 기교를 떠나 삶의 본질을 생각할 줄 아는 사람이 말도 잘하게 된다는 진리가 담겨 있다. 1장 〈말 좀 잘하고 싶어〉에서 ‘나’를 괴롭히는 악당 말은 왜 하는지에 대해 간단히 살펴보며 2장 〈발표는 불안해〉에서는 떨리고 불안한 게 당연하며 그 긴장이라는 에너지를 잘 사용하는 법에 대해 설명하고 있다. 3장 〈스피치 근육 키우기〉는 목소리 호흡법 발성 훈련 얼굴표정 등에 관해 전반적으로 살펴보고 4장 〈건강한 소통의 기술〉은 남자와 여자의 차이 듣기를 방해하는 요인 건강한 대화법에 대해 다루고 있다. 5장 〈생각 근육 키우기〉에서는 생각하는 힘 키우는 5가지 방법을 중점적으로 설명하며 마지막 6장은 실전에 관해 사례를 들어 설명한다. 부록으로 자주받는 질문과 교육생 수기를 실어 현장의 목소리를 생생하게 담았다.,"['노하우 철학 스피치', '생각 사람 진리']",0.1111111111111111
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",말 좀 잘하고 싶어 (큰글씨책),아무리 말해도 안 통한다면 말하기를 멈추고 상대의 코드를 읽어라!벽 같은 그 사람과 소통하기 위해가장 먼저 알아야 할 6가지 대화 코드! 우리는 가끔 벽 같은 사람과 마주친다. 나는 실컷 말했는데 대답이 없거나 기껏 한다는 말조차 너무나 실망스러운 그 사람. 그와 대화하며 우리는 생각한다. ‘나 누구랑 얘기하니?’. 말하기&소통 전문가 지홍선은 말이 안 통할 땐 다른 데서 답을 찾으라고 제안한다. 말은 입만 가지고 하는 게 아니라 표정 몸짓 등 다양한 요소를 가지고 하는 종합예술이기 때문이다. 그는 수많은 말하기 상황에서 커뮤니케이션 상황 성별 성향 대화 스타일 가치관 6가지의 대화 코드를 뽑아냈다. 이 코드를 마치 암호 해독하듯 읽어내면 상대를 파악할 수 있게 된다. 서로를 가로막은 소통 벽을 뚫고 답답하던 대화의 물꼬를 트는 작업이다. 말이 안 통해서 답답했던 적이 있는가. 어쩌면 상대를 잘 몰라서 혹은 잘 안다고 생각했으나 사실은 그렇지 않아서 통하지 않았던 건지도 모른다. 이 책과 함께 상대의 코드를 읽는 일부터 시작해보자. 벽을 뚫고 상대의 마음에 가닿는 대화가 시작될 것이다.,"['실망 사람 대화', '코드 사람과 소통']",0.1111111111111111
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",직장인의 말공부,일 잘하는 사람보다 말 잘하는 사람이 이긴다!최고의 커뮤니케이션 전문가가 알려주는 말하기 실전 매뉴얼30년 경력 커뮤니케이션 전문가가 가르쳐주는 직장에서 인정받는 사람들의 말하기 노하우를 담은 책이다. 주변을 둘러보면 묵묵히 일하고도 제대로 인정받지 못하는 사람이 있고 실제 일한 것 이상으로 인정받는 사람이 있다. 둘의 차이는 무엇일까? 그것은 바로 말하기의 한 끗 차이다. 같은 말을 해도 어떻게 하느냐에 따라 설득력 있게 들릴 수도 있고 지루하게 들릴 수도 있다. 가령 상사에게 보고할 때 전후 사정을 모두 설명하다가 ‘그래서 결론이 뭐야?’라는 핀잔을 들은 적이 있는가? 나는 분명히 말했는데 상대는 못 들었다고 해서 곤란한 적은 없었는가? 또 상대가 기분이 나쁠까 봐 할 말을 참은 적이 있거나 자리에 앉자마자 용건부터 말하는 스타일이라면 이 책을 통해 자신의 대화법을 살펴보자. 사소한 듯 보이지만 엄청난 성과를 좌우하는 말하기 노하우를 통해 당신도 ‘일한 것 이상으로 인정받는 직장인’의 화술을 구사할 수 있을 것이다.,"['사람 최고 커뮤니케이션', '직장 사람 노하우']",0.125
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",데일 카네기 자기계발 시리즈,지금 당장 삶을 바꾸고 싶다면 데일 카네기가 알려주는 인간관계 자기 관리 대화 방법에 관한 특별한 비법을 배우자!데일 카네기는 화술과 사업 대인관계 응용 심리학을 적절히 혼용한 독특한 프로그램을 개발해 미국 전역에서 큰 인기를 모았던 사람이다. 그가 남긴 명 강연과 책 그리고 훌륭한 자기개발 프로그램은 수십 년이 지난 지금까지도 많은 사람에게 사랑을 받고 있다. 수천만 부 이상의 경이적인 판매를 기록하며 세계적인 베스트셀러로 자리 잡은 [데일 카네기 인간관계론]은 화술과 사업 대인관계 응용 심리학을 적절히 활용한 독특한 프로그램으로 큰 인기를 끌었던 데일 카네기의 명 강연을 책으로 정리한 것이다. 이 책은 살아가면서 부딪히는 인간관계의 각종 어려움을 많은 사람의 생생한 경험담을 통해 소개했다. ‘역사상 최초의 본격적인 자기계발서’라고 할 수 있는 데일 카네기의 세계적인 명저 《데일 카네기 자기관리론》은 사람들이 쓸데없는 걱정에서 벗어나 다시 행복한 삶의 사이클로 되돌아갈 수 있게 하는 방법을 소개한다. 이를 위해 수많은 사람의 생생한 인터뷰를 통해 걱정 유형을 분석하고 쓸데없는 고민을 몰아내는 실용적인 방법들을 제시했다. 《데일 카네기 성공대화론》은 더 쉽고 자신 있게 현실적인 목적을 달성하고자 하는 사람들뿐만 아니라 자신을 완벽하게 표현하여 개인적인 성취감을 얻으려는 사람들에게 구체적이고 성공적인 도움을 주는 책이다. 만약 당신이 머지않아 중요한 자리에 서야 한다면 지금 당장 데일 카네기의 말에 귀 기울여 보기를 권한다.데일 카네기 자기계발 시리즈 《데일 카네기 인간관계론》데일 카네기 지음 | 김지현 옮김 | 352쪽 | 특별보급가 10000원《데일 카네기 자기관리론》데일 카네기 지음 | 김미옥 옮김 | 460쪽 | 특별보급가 12000원《데일 카네기 성공대화론》데일 카네기 지음 | 이은정 옮김 | 248쪽 | 특별보급가 10000원,"['인기 사람 강연', '판매 기록 세계']",0.1111111111111111
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",지금부터 프레젠테이션을 시작하겠습니다,프레젠터가 항상 염두에 두어야 할 것은 프레젠테이션은 사람과 사람 사이에 일어나는 일이기 때문에 수많은 변수가 존재한다는 점이다. 흔히 ‘분위기를 탄다’라는 말이 있다. 아주 작은 계기 하나가 그날의 분위기를 최악의 상황으로 몰고갈 수도 있고 또 반대로 최고의 상황으로 만들 수도 있다. 훌륭한 프레젠터는 바로 이 현장의 미묘한 흐름을 읽어내고 통제할 줄 아는 사람이다. 그리고 이런 능력은 오직 ‘경험’을 통해 길러진다.이 책은 마치 ‘프레젠테이션 경험 쌓기’를 주제로 펼쳐지는 하나의 프레젠테이션처럼 구성되어 있는데 경험 즉 EXPERIENCE의 철자마다 각각의 의미와 스토리를 만들어내 총 10개의 노하우를 다양한 실제 사례들을 중심으로 제시한다. 총 3개의 장으로 구성되어 있으며 프레젠테이션 순서에 따라 도입 단계 ? 핵심 단계 ? 마무리 단계 순서로 이루어져 있다. 도입 단계인 Engage(사로잡다)와 X-value(독립변수 X)에서는 초반 10분 동안 청중의 눈길을 사로잡는 법과 강연장에서 주도권을 잡는 법을 살펴본다. 핵심 단계는 Personal(개인적인) Emotional(정서를 자극하는) Rationale(결정적 근거) Ideal(이상적인)의 네 가지이다. 이 중 앞의 두 가지는 프레젠테이션 현장에서 이야기를 풀어나가는 방식에 비중을 두었고 뒤의 두 가지는 자료를 만드로 구성하는 방법에 집중하였다. 마무리 단계는 Echo(반복) No ad-lib(절제) Closing(마무리) Ever after(그 후로)로 이루어져 있다. 저자들은 하나의 프레젠테이션 끝은 또 다른 프레젠테이션의 시작임을 기억하고 완벽한 프레젠테이션은 없겠지만 완벽하기 위해 최선을 다한 프레젠테이션이 되도록 노력하라고 당부한다.,"['통제 사람 능력', '노하우 실제 사례']",0.1111111111111111
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",맛있는 유머,‘웃음’은 의심을 녹이고 편견의 벽을 허물며 사람에게 편안함을 준다. 유머는 각 사람에게 주어진 특징의 귀중함을 인정하는 것이다. 『맛있는 유머』는 읽으면 읽을수록 맛있는 유머를 통해 독자들에게 웃음을 선사한다.,"['사람 편안함 유머', '통해 독자 웃음']",0.1111111111111111
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",3분에 나를 변화시키는 고전 유머,고금소충은 민간에 전해져 내려오는소화를 모아 놓은 책으로 한국 토속문화의 백미이다.고금소총의 편자는 알 수 없다. 그리고 편찬 연대는 대략조선시대 후기인 18~19세기로 추정되고 있다.고금소총이 조선시대 사람들의 성의식에 대한 그 양이나 질에 있어서 우리나라 어느 문헌보다 풍부하고 노골적으로 그려져 있다그러나 일반 독자들에게 잘 알려져 있지 못한 것은 원문이 한문으로 되어있고 시중에 나와 있는 책들이 대체로 어렵게 번역되어 있는 탓도 일부 있으며 원전 자체가 시대적 배경이나 서술 방법의특성상 현대의 독자들이 읽기에 다소 거북하게 되어 있는 점도 그 원인이라고 생각한다. 이 책에서는 쉽고 가볍게 읽을 수 있도록재미있게 엮어 놓았다.,"['고금소총 조선시대 사람', '노골 일반 독자']",0.1111111111111111
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",마음을 열어주는 공감 대화법,소통의 길을 열어주는 힐링 대화법대화는 서로 이질적인 사고를 가진 사람들끼리의 만남이다. 사람마다 성격과 취향이 다르듯이 말에도 다양한 색깔과 스타일이 존재하며 말투가 어눌하고 단조로운 사람이 있는가 하면 감각적 표현으로 세련된 화술을 구사하는 사람도 있다. 또 같은 말을 하더라도 상대에게 따뜻한 위로가 되고 휴식이 되고 평화가 되는 말을 하는 사람도 있다. 이들과 하는 대화는 상대방에게 진정한 즐거움으로 다가온다.『마음을 열어 주는 공감 대화법』은 행복한 인간관계를 희망하는 사람들에게 전하는 성공화술 매뉴얼이다. 서로 의견이 다르더라도 부드럽게 대화의 분위기를 이끌어갈 줄 아는 상대는 설득당하고 있다는 사실을 알면서도 왠지 불쾌한 생각이 들지 않게 만드는 30가지 키워드가 담겨 있다. 사람과 사람의 관계 속에서 아름다운 향기가 나도록 해줄 많은 말들은 우리의 삶과 영혼을 풍요롭게 해줄 것이다.,"['대화 상대방 즐거움', '평화 사람 대화']",0.125
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",협상 시크릿,한국인에게 꼭 맞는 ‘한국형 협상의 비밀성공으로 가는 지름길인 ‘협상의 기술’을 자세히 설명하고 있다. 바둑으로 치면 포석과 행마와 수읽기를 가르치는 것과 비슷하다. 독자들이 알기 쉽게 설명하기 위해 필자들의 개인적인 체험담도 실었다. 개인 간의 협상이든 기업의 협상이든 그 기본적 원리에서만큼은 크게 다르지 않다. 협상을 이끌어가는 주체는 사람이기 때문에 사람의 마음을 잘 읽고 다루는 것이 핵심이다. 대인관계는 개인 간 기업 간 국가 간에서 달리 적용되는 것이 아니라 하나의 원리로 작동된다. 이 세상에서 자기가 원하는 바를 이루고 성공하려면 대인관계를 원만하게 풀어주는 열쇠가 필요한데 그 열쇠는 바로 ‘협상력’이다.『협상 시크릿』은 ‘한국형 협상책’이라는 점이 가장 큰 장점이다. 저자들이 직접 현장에서 느낀 사례들이 많이 수록되어 있으며 다양한 체크리스트를 삽입해서 반복적으로 익힌다면 ‘협상의 하수’에서 ‘협상 고수’로 되는 법을 상세하게 소개한다. 25년 동안 국내 HRD 분야에서 가장 오랫동안 협상세미나를 운영한 협상 전문가 박명래 대표 그리고 중앙 언론사에서 기자와 외국 특파원(일본)을 지냈으며 시사 주간지 편집장과 사업체를 운영한 경험이 있는 김국진 소장의 다양한 협상 사례들이 이 책 곳곳에 고스란히 녹아 있다. ‘협상 성공’과 ‘협상 실패’에 대해 살펴볼 수 있음은 물론 ‘협상 고수’가 되는 것이 그리 어렵지 않다는 것을 깨달을 수 있을 것이다.,"['지름길 협상 기술', '한국 협상 비밀']",0.125
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",유머노트,상대방을 설득하는 것은 당신의 능력이다!소극적이고 무뚝뚝한 사람을 만났을 때 독선적이고 자부심이 강한 사람을 만났을 때 또는 완고하고 비현실적인 사람을 만났을 때 무책임하고 불친절한 사람을 만났을 때 또는 오만하고 음흉한 사람을 만났을 때 신경질적이고 걱정이 많은 사람을 만났을 때… 이런 사람들을 다루는 비결은 없을까?이는 우리가 이 세상에서 인간관계를 맺고 사는 한 끊임없이 부닥치는 의문이자 반드시 해결해야만 할 문제이기도 하다. 더구나 우리 주위에는 오직 경쟁만을 지상의 목표로 생각하는 사람들이 허다하다. 상대가 어떤 타입의 인간이든 그로 하여금 당신의 말에 귀를 기울이게 하고 싶지 않은가?이 책에 소개된 새롭고도 과학적인 방법을 이용한다면 당신은 상대방의 사고방식이나 느낌까지도 당신 것으로 만들 수 있을 것이다. 그것은 당신에게 있어 기적과도 같은 일이 될 것이다. 또한 당신이 때때로 상대방에게 무시당하는 사람이라면 또 그로 인해 쉽게 상처 받는 타입의 사람이라면 이 책은 더더욱 당신에게 훌륭한 조언을 해줄 것이다. 아울러 그런 상대방에게까지 당신의 아이디어나 계획에 기꺼이 동의하도록 만드는 방법을 터득할 수 있게 될 것이다.,"['자부심 사람 비현실적', '인간관계 의문 이자']",0.1111111111111111
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",긍정의 말이 기적을 낳는다,많은 사람들이 긍정의 효과에 대해 알고 있지만 이를 그대로 실천하는 사람은 드물다. 행복멘토 안상섭 저자는 긍정 효과에 대해 정확히 진단하고 보다 밝은 미래를 그려내고자 하였다. 좋은 언어습관은 우리가 살아가는 데에 있어 가장 중요한 것들 중 하나이다. 우리가 매일 사용하는 말에는 큰 힘이 숨어 있어서 긍정적인 말을 많이 하면 상황 및 주변 사람도 긍정적으로 바뀌지만 부정적인 말을 많이 하면 주변이 부정적으로 변화한다. 이 책을 통해 자신이 긍정적이고 행복한 말을 얼마나 사용하는지 되돌아볼 수 있을 것이며 긍정의 효과로 몸과 마음을 치유할 수 있을 것이다.,"['사람 행복 멘토', '사람 긍정 부정']",0.125
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",펀펀한 소통,유머의 사용은 사람들의 공격적인 행동을 감소시키고 자신의 긴장과 걱정을 완화시켜 주며 의사소통 적응력을 높이는 데 도움을 준다는 논문 결과에서도 알 수 있듯이 유머는 갈등과 긴장을 해소하는 설득의 원천으로서 청중의 관심을 끌고 다른 사람과의 인간관계를 원활하게 해주며 의사소통의 효과를 극대화할 수 있는 요소이다. 이 책은 Fun 리더십 교육원장이 전하는 화합하고 소통할 수 있는 유머를 담은 책이다.,"['화합 소통 유머', '유머 사용 사람']",0.125
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",당신이 하는 말을 다스려라,상대 시간 장소 방법 목적 원인 등에 따라 달라지는 대화법.이제 오해와 갈등을 부르는 당신의 말을 다스려라!즉시 또는 나중에라도 후회할 만한 말을 하루에 몇 번이나 하는가? 좋은 의도로 친구의 새 옷에 대해 무심코 말했는데 그 말이 결국 친구에게 상처를 주었을지 모른다. 배우자의 행동에 성급히 결론 내리고 의심에 가득 차서 경솔한 행동이라고 비난했다가 나중에 당신을 위한 일이었음을 알게 되는 경우도 있다. 때로는 집에 놀러 온 사람에게 불만 섞인 말을 한 적도 있을 것이다. 그들이 엄연한 손님이며 휴일에 당신 집에 초대된 손님이라면 응당 배려를 베풀어야 하는데도 말이다. 문제는 이런 상황에서 당신은 이미 말을 했고 다시 주워 담을 수도 없다는 것이다. 이 책은 오해와 갈등을 부르는 말실수를 피하기 위한 해결책으로 ‘긍정적으로 생각하기와 말하기에 관한 질문Questions for Positive Thinking and Speaking’ 이른바 ‘Q-포인트’를 제시한다. 말하기 전에 생각해야 할 6가지 Q-포인트는 불쑥불쑥 투덜대고 불평하고 푸념하고 비난하고 헐뜯고 싶은 마음이 들 때마다 사용할 수 있다.  입에서 튀어나온 말 때문에 스스로와 타인의 삶을 황폐하게 만드는 대신 책에 제시된 질문들을 숙고함으로써 오해와 감정이 상하는 상황을 피할 수 있을 것이다.,"['오해 갈등 말실수', '때로는 사람 불만']",0.1111111111111111
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",그대 늙어가는 것이 아니라 익어가는 것이다,"“맡겨둔 행복을 찾으러 왔습니다!”
인생 절반을 지나고 깨달은 인생 문장 65

*50만이 감동한 카카오스토리 화제의 글 

“좋은 아침입니다”라는 상투적인 인사 대신 “행복은 내일의 것을 당겨서라도 누려야 한다” “깊이 후회한다는 것은 새로운 삶을 산다는 것이다”처럼 마음을 뭉근하게 데우는 응원의 글을 받아본 적 있을 것이다. 자신이 받은 감동을 사랑하는 사람에게 전하고픈 마음은 민들레 씨처럼 잔잔히 퍼져 무려 50만 명이 넘는 이들의 마음속에 작은 꽃을 피워냈다. 

꽃씨의 주인은 바로 작가 오평선. 그가 지난 2016년 펴낸 『그대 늙어가는 것이 아니라 익어가는 것이다』 속 알알이 여문 문장들은 SNS와 메신저를 통해 중년들 사이에서 활발히 공유되었고 앞만 보며 달려가느라 미처 챙기지 못했던 이들의 행복과 삶의 의미를 일깨워주었다. 그리고 마침내 2022년 12월 오평선의 글을 오롯이 느끼고자 하는 수많은 독자들의 요청에 힘입어 기존에 사랑받았던 글과 더욱 풍성하고 지혜로운 오평선만의 철학을 담은 새로운 생각이 더해져 총 65개의 인생 문장으로 재탄생하게 되었다. 여기에 시간이 흐를수록 더 사랑받는 40여 점의 명화와 몽테뉴 아리스토텔레스 법정 스님 등 인생 선배들이 격언까지 덧붙여 더욱 다채롭고 깊이 있는 위로를 전한다. 

지금껏 가족을 위해 행복을 뒤로 미루며 살아온 부모님에게 세상의 기준에 맞추며 사느라 내 삶을 뒤로 미뤘던 나에게 이 책을 선물하자. 인생 후반을 따스하게 감싸줄 햇볕 같은 문장들이 외롭고 지친 날 다정한 곁을 내어줄 것이다.‘

“해마다 농사가 끝나면 땅이 회복될 수 있도록 봄까지 밭을 비운다. 그래야 다시 작물을 풍성히 채울 수 있다. 땅도 이렇게 숨 돌릴 시간이 필요할진대 정작 나는 숨을 돌릴 시간을 나에게 주었던가.” 
- 「비움을 잘하는 삶이 잘 사는 삶이다」 중에서","['행복 부모님 세상', '사랑 사람 마음']",0.1111111111111111
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",유럽 도시 기행 2,"낯선 도시가 들려주는 이야기
 문명 인간 나와의 만남 유럽도시기행

“영원한 것은 없고 모든 것은 지나간다.
내가 거기서 본 것은 좌절과 도피가 아니었다. 
질긴 희망과 포기하지 않는 기다림이었다.”

“나는 도시의 건축물·박물관·미술관·길·광장·공원을 ‘텍스트(text)’로 간주하고 그것을 해석하는 데 필요한 ‘콘텍스트(context)’를 전달하는 데 주력했다. 도시는 콘텍스트를 아는 사람에게 말을 걸어주며 그 말을 알아듣는 여행자는 그렇지 않은 경우보다 훨씬 깊고 풍부한 감정을 느낄 수 있다고 믿기 때문이다.”

유시민의 3년 만에 돌아온 신작 『유럽도시기행 2』는 시대의 격랑을 이겨내고 저마다의 방식으로 자신의 존재감을 빛내는 네 도시 빈 부다페스트 프라하 드레스덴의 이야기를 담았다.

빈 가장 화려하고 완벽한 도시  
부다페스트 스스로를 믿고 나아가는 도시  
프라하 뭘 해도 괜찮을 듯한 보헤미안의 도시 
드레스덴 부활의 기적을 이룬 도시 

이 책은 힘들게 마음먹은 유럽 도시를 알차고 풍성하게 여행하거나 미디어를 통해 어렴풋이 알고 있는 유럽의 도시를 제대로 알고 싶을 때 누군가 콕콕 찍어서 알려 줬으면 하는 내용이 빼곡히 들어있다.

도시의 매력을 느낄 수 있는 핫플레이스부터 각 도시의 건축물 길과 광장 박물관과 예술품 등 그 무엇을 만나도 당황하지 않을 탄탄한 배경 지식 도시의 존재감을 만들어낸 세계사적 사건과 인물들 유럽의 역사와 도시의 역사가 씨줄과 날줄처럼 교차하며 생긴 도시의 서사와 상흔들까지 우리가 도시를 만끽할 할 수 있는 흥미진진한 이야기를 펼친다. 여기에 도시와 인간 그리고 삶을 바라보는 작가의 지적 통찰력이 더해져 도시가 품은 가치와 맥락 의미 있는 서사들이 우리의 현재와 어떻게 교감하는지를 보여준다.","['낯선 도시 이야기', '텍스트 사람 여행자']",0.1111111111111111
